salary_id,employee_id,salary,change_reason,effective_date
710,1119,103691,Bonus,01-01-2020
711,1119,112717,Increment,01-01-2021
712,1119,128568,Promotion,01-01-2022
713,1119,125243,Promotion,01-01-2023
714,1119,103810,Increment,01-01-2024
715,1120,64920,Bonus,01-01-2019
716,1120,79871,Promotion,01-01-2020
717,1120,82930,Increment,01-01-2021
718,1120,59971,Increment,01-01-2022
719,1120,61983,Increment,01-01-2023
720,1120,70711,Increment,01-01-2024
721,1121,115711,Increment,01-01-2019
722,1121,108143,Bonus,01-01-2020
723,1121,113493,Bonus,01-01-2021
724,1121,124331,Bonus,01-01-2022
725,1121,126072,Increment,01-01-2023
726,1121,127635,Increment,01-01-2024
727,1122,115090,Increment,01-01-2019
728,1122,113826,Bonus,01-01-2020
729,1122,110227,Increment,01-01-2021
730,1122,114131,Increment,01-01-2022
731,1122,106665,Bonus,01-01-2023
732,1122,111823,Increment,01-01-2024
733,1123,72684,Promotion,01-01-2019
734,1123,51251,Increment,01-01-2020
735,1123,62885,Bonus,01-01-2021
736,1123,70497,Increment,01-01-2022
737,1123,55003,Promotion,01-01-2023
738,1123,62347,Bonus,01-01-2024
739,1124,105083,Bonus,01-01-2019
740,1124,90715,Promotion,01-01-2020
741,1124,105455,Increment,01-01-2021
742,1124,83943,Bonus,01-01-2022
743,1124,86817,Increment,01-01-2023
744,1124,96830,Bonus,01-01-2024
745,1125,40694,Bonus,01-01-2019
746,1125,38027,Increment,01-01-2020
747,1125,58874,Increment,01-01-2021
748,1125,54840,Bonus,01-01-2022
749,1125,36193,Increment,01-01-2023
750,1125,51257,Bonus,01-01-2024
751,1126,110235,Promotion,01-01-2019
752,1126,107463,Bonus,01-01-2020
753,1126,108523,Increment,01-01-2021
754,1126,108879,Increment,01-01-2022
755,1126,101919,Promotion,01-01-2023
756,1126,120214,Increment,01-01-2024
757,1127,78637,Bonus,01-01-2019
758,1127,77807,Increment,01-01-2020
759,1127,90422,Promotion,01-01-2021
760,1127,93434,Promotion,01-01-2022
761,1127,82268,Bonus,01-01-2023
762,1127,92991,Increment,01-01-2024
763,1128,30697,Increment,01-01-2019
764,1128,32399,Promotion,01-01-2020
765,1128,40322,Bonus,01-01-2021
766,1128,22701,Bonus,01-01-2022
767,1128,39491,Promotion,01-01-2023
768,1128,44766,Bonus,01-01-2024
769,1129,31204,Increment,01-01-2019
770,1129,44686,Increment,01-01-2020
771,1129,48228,Promotion,01-01-2021
772,1129,30908,Bonus,01-01-2022
773,1129,30532,Promotion,01-01-2023
774,1129,44178,Increment,01-01-2024
775,1130,73674,Bonus,01-01-2019
776,1130,67145,Promotion,01-01-2020
777,1130,65099,Bonus,01-01-2021
778,1130,60854,Bonus,01-01-2022
779,1130,81462,Bonus,01-01-2023
780,1130,57865,Increment,01-01-2024
781,1131,24933,Increment,01-01-2019
782,1131,22675,Bonus,01-01-2020
783,1131,29230,Promotion,01-01-2021
784,1131,36923,Bonus,01-01-2022
785,1131,44601,Bonus,01-01-2023
786,1131,36074,Increment,01-01-2024
787,1132,45887,Increment,01-01-2019
788,1132,37799,Bonus,01-01-2020
789,1132,38827,Bonus,01-01-2021
790,1132,57749,Promotion,01-01-2022
791,1132,39304,Increment,01-01-2023
792,1132,57233,Promotion,01-01-2024
793,1133,98467,Promotion,01-01-2019
794,1133,81171,Increment,01-01-2020
795,1133,85596,Increment,01-01-2021
796,1133,93804,Increment,01-01-2022
797,1133,94772,Increment,01-01-2023
798,1133,95461,Bonus,01-01-2024
799,1134,60442,Promotion,01-01-2019
800,1134,59777,Bonus,01-01-2020
801,1134,58612,Increment,01-01-2021
802,1134,61467,Promotion,01-01-2022
803,1134,57741,Bonus,01-01-2023
804,1134,64369,Bonus,01-01-2024
805,1135,74124,Increment,01-01-2019
806,1135,71780,Bonus,01-01-2020
807,1135,60142,Promotion,01-01-2021
808,1135,59186,Promotion,01-01-2022
809,1135,78200,Increment,01-01-2023
810,1135,82599,Bonus,01-01-2024
811,1136,111073,Promotion,01-01-2019
812,1136,125436,Increment,01-01-2020
813,1136,105418,Bonus,01-01-2021
814,1136,110901,Promotion,01-01-2022
815,1136,112874,Bonus,01-01-2023
816,1136,113214,Increment,01-01-2024
817,1137,81816,Promotion,01-01-2019
818,1137,76045,Promotion,01-01-2020
819,1137,73766,Increment,01-01-2021
820,1137,74379,Increment,01-01-2022
821,1137,86571,Bonus,01-01-2023
822,1137,77050,Bonus,01-01-2024
823,1138,105616,Promotion,01-01-2019
824,1138,114335,Promotion,01-01-2020
825,1138,125035,Promotion,01-01-2021
826,1138,106221,Bonus,01-01-2022
827,1138,117692,Bonus,01-01-2023
828,1138,127329,Bonus,01-01-2024
829,1139,46499,Increment,01-01-2019
830,1139,41436,Bonus,01-01-2020
831,1139,28996,Increment,01-01-2021
832,1139,49032,Promotion,01-01-2022
833,1139,46305,Increment,01-01-2023
834,1139,29617,Bonus,01-01-2024
835,1140,109572,Increment,01-01-2019
836,1140,101986,Increment,01-01-2020
837,1140,112307,Increment,01-01-2021
838,1140,102500,Increment,01-01-2022
839,1140,99004,Promotion,01-01-2023
840,1140,95190,Bonus,01-01-2024
841,1141,49498,Bonus,01-01-2019
842,1141,32585,Promotion,01-01-2020
843,1141,31818,Bonus,01-01-2021
844,1141,48899,Bonus,01-01-2022
845,1141,50460,Increment,01-01-2023
846,1141,48420,Increment,01-01-2024
847,1142,66012,Promotion,01-01-2019
848,1142,60389,Promotion,01-01-2020
849,1142,80828,Bonus,01-01-2021
850,1142,64206,Promotion,01-01-2022
851,1142,67734,Promotion,01-01-2023
852,1142,73918,Bonus,01-01-2024
853,1143,72874,Bonus,01-01-2019
854,1143,74638,Promotion,01-01-2020
855,1143,82728,Bonus,01-01-2021
856,1143,80708,Increment,01-01-2022
857,1143,85440,Increment,01-01-2023
858,1143,79072,Increment,01-01-2024
859,1144,45362,Increment,01-01-2019
860,1144,65620,Promotion,01-01-2020
861,1144,53909,Bonus,01-01-2021
862,1144,56975,Promotion,01-01-2022
863,1144,62353,Increment,01-01-2023
864,1144,48083,Increment,01-01-2024
865,1145,69641,Promotion,01-01-2019
866,1145,53815,Promotion,01-01-2020
867,1145,58905,Promotion,01-01-2021
868,1145,57607,Increment,01-01-2022
869,1145,58429,Promotion,01-01-2023
870,1145,74189,Increment,01-01-2024
871,1146,56840,Promotion,01-01-2019
872,1146,59531,Increment,01-01-2020
873,1146,40929,Bonus,01-01-2021
874,1146,52976,Increment,01-01-2022
875,1146,53386,Bonus,01-01-2023
876,1146,59326,Promotion,01-01-2024
877,1147,82291,Increment,01-01-2019
878,1147,80240,Bonus,01-01-2020
879,1147,67908,Bonus,01-01-2021
880,1147,91025,Bonus,01-01-2022
881,1147,76936,Promotion,01-01-2023
882,1147,68506,Increment,01-01-2024
883,1148,54940,Bonus,01-01-2019
884,1148,46708,Increment,01-01-2020
885,1148,55879,Increment,01-01-2021
886,1148,67327,Promotion,01-01-2022
887,1148,63256,Bonus,01-01-2023
888,1148,71322,Bonus,01-01-2024
889,1149,53571,Bonus,01-01-2019
890,1149,55273,Promotion,01-01-2020
891,1149,51104,Bonus,01-01-2021
892,1149,52172,Promotion,01-01-2022
893,1149,49969,Bonus,01-01-2023
894,1149,61719,Bonus,01-01-2024
895,1150,50211,Bonus,01-01-2019
896,1150,49171,Promotion,01-01-2020
897,1150,62476,Promotion,01-01-2021
898,1150,68846,Bonus,01-01-2022
899,1150,62890,Increment,01-01-2023
900,1150,51841,Bonus,01-01-2024
901,1151,61970,Promotion,01-01-2019
902,1151,59423,Increment,01-01-2020
903,1151,76324,Bonus,01-01-2021
904,1151,79073,Bonus,01-01-2022
905,1151,73675,Increment,01-01-2023
906,1151,66059,Bonus,01-01-2024
907,1152,126606,Bonus,01-01-2019
908,1152,107296,Increment,01-01-2020
909,1152,112829,Increment,01-01-2021
910,1152,113214,Bonus,01-01-2022
911,1152,117764,Promotion,01-01-2023
912,1152,118732,Bonus,01-01-2024
913,1153,126648,Increment,01-01-2019
914,1153,113818,Bonus,01-01-2020
915,1153,113064,Increment,01-01-2021
916,1153,130746,Bonus,01-01-2022
917,1153,123467,Increment,01-01-2023
918,1153,107334,Increment,01-01-2024
919,1154,125380,Increment,01-01-2019
920,1154,128408,Bonus,01-01-2020
921,1154,111251,Promotion,01-01-2021
922,1154,107455,Promotion,01-01-2022
923,1154,106819,Increment,01-01-2023
924,1154,128093,Bonus,01-01-2024
925,1155,74459,Increment,01-01-2019
926,1155,92823,Increment,01-01-2020
927,1155,93208,Promotion,01-01-2021
928,1155,93258,Increment,01-01-2022
929,1155,96947,Promotion,01-01-2023
930,1155,91660,Bonus,01-01-2024
931,1156,75691,Bonus,01-01-2019
932,1156,68559,Promotion,01-01-2020
933,1156,62161,Increment,01-01-2021
934,1156,61088,Bonus,01-01-2022
935,1156,66973,Bonus,01-01-2023
936,1156,79812,Increment,01-01-2024
937,1157,83318,Bonus,01-01-2019
938,1157,74609,Increment,01-01-2020
939,1157,83368,Increment,01-01-2021
940,1157,69181,Promotion,01-01-2022
941,1157,83854,Promotion,01-01-2023
942,1157,65770,Bonus,01-01-2024
943,1158,102732,Increment,01-01-2019
944,1158,108494,Bonus,01-01-2020
945,1158,117882,Bonus,01-01-2021
946,1158,118615,Increment,01-01-2022
947,1158,117702,Increment,01-01-2023
948,1158,119517,Increment,01-01-2024
949,1159,110583,Promotion,01-01-2019
950,1159,110254,Bonus,01-01-2020
951,1159,115811,Bonus,01-01-2021
952,1159,111853,Bonus,01-01-2022
953,1159,117764,Bonus,01-01-2023
954,1159,118496,Bonus,01-01-2024
955,1160,119205,Bonus,01-01-2019
956,1160,129987,Increment,01-01-2020
957,1160,111852,Bonus,01-01-2021
958,1160,118123,Increment,01-01-2022
959,1160,126768,Promotion,01-01-2023
960,1160,129127,Promotion,01-01-2024
961,1161,61429,Increment,01-01-2019
962,1161,50880,Increment,01-01-2020
963,1161,68563,Promotion,01-01-2021
964,1161,56522,Promotion,01-01-2022
965,1161,61311,Bonus,01-01-2023
966,1161,49076,Increment,01-01-2024
967,1162,50002,Increment,01-01-2019
968,1162,56458,Increment,01-01-2020
969,1162,41574,Increment,01-01-2021
970,1162,44410,Bonus,01-01-2022
971,1162,56807,Increment,01-01-2023
972,1162,54576,Increment,01-01-2024
973,1163,49490,Bonus,01-01-2019
974,1163,47359,Bonus,01-01-2020
975,1163,41306,Increment,01-01-2021
976,1163,47975,Increment,01-01-2022
977,1163,56191,Bonus,01-01-2023
978,1163,46582,Bonus,01-01-2024
979,1164,53130,Bonus,01-01-2019
980,1164,55334,Bonus,01-01-2020
981,1164,54701,Increment,01-01-2021
982,1164,61356,Bonus,01-01-2022
983,1164,44555,Increment,01-01-2023
984,1164,48958,Promotion,01-01-2024
985,1165,98226,Increment,01-01-2019
986,1165,99089,Bonus,01-01-2020
987,1165,98158,Increment,01-01-2021
988,1165,111825,Increment,01-01-2022
989,1165,98359,Increment,01-01-2023
990,1165,99910,Promotion,01-01-2024
991,1166,127788,Promotion,01-01-2019
992,1166,118647,Increment,01-01-2020
993,1166,104008,Bonus,01-01-2021
994,1166,109436,Increment,01-01-2022
995,1166,112489,Bonus,01-01-2023
996,1166,124331,Promotion,01-01-2024
997,1167,122193,Promotion,01-01-2019
998,1167,123330,Promotion,01-01-2020
999,1167,100658,Bonus,01-01-2021
1000,1167,116048,Bonus,01-01-2022
1001,1167,107615,Increment,01-01-2023
1002,1167,106953,Increment,01-01-2024
1003,1168,32287,Increment,01-01-2019
1004,1168,44498,Increment,01-01-2020
1005,1168,29716,Bonus,01-01-2021
1006,1168,29079,Promotion,01-01-2022
1007,1168,41515,Promotion,01-01-2023
1008,1168,29030,Bonus,01-01-2024
1009,1169,76847,Promotion,01-01-2019
1010,1169,66287,Increment,01-01-2020
1011,1169,61818,Bonus,01-01-2021
1012,1169,75341,Bonus,01-01-2022
1013,1169,66651,Promotion,01-01-2023
1014,1169,69501,Increment,01-01-2024
1015,1170,82413,Bonus,01-01-2019
1016,1170,58171,Bonus,01-01-2020
1017,1170,72828,Promotion,01-01-2021
1018,1170,60376,Bonus,01-01-2022
1019,1170,70974,Bonus,01-01-2023
1020,1170,72756,Bonus,01-01-2024
1021,1171,71505,Promotion,01-01-2019
1022,1171,56078,Promotion,01-01-2020
1023,1171,70574,Increment,01-01-2021
1024,1171,66730,Promotion,01-01-2022
1025,1171,79459,Bonus,01-01-2023
1026,1171,74745,Promotion,01-01-2024
1027,1172,82803,Increment,01-01-2019
1028,1172,87139,Bonus,01-01-2020
1029,1172,73712,Increment,01-01-2021
1030,1172,78048,Bonus,01-01-2022
1031,1172,72789,Bonus,01-01-2023
1032,1172,85827,Increment,01-01-2024
1033,1173,69337,Promotion,01-01-2019
1034,1173,74087,Increment,01-01-2020
1035,1173,81677,Increment,01-01-2021
1036,1173,78168,Bonus,01-01-2022
1037,1173,79450,Increment,01-01-2023
1038,1173,63695,Bonus,01-01-2024
1039,1174,118515,Promotion,01-01-2019
1040,1174,112072,Increment,01-01-2020
1041,1174,115225,Promotion,01-01-2021
1042,1174,120078,Promotion,01-01-2022
1043,1174,134110,Bonus,01-01-2023
1044,1174,110456,Increment,01-01-2024
1045,1175,52376,Promotion,01-01-2019
1046,1175,58274,Bonus,01-01-2020
1047,1175,67240,Promotion,01-01-2021
1048,1175,55688,Increment,01-01-2022
1049,1175,61460,Promotion,01-01-2023
1050,1175,60275,Promotion,01-01-2024
1051,1176,91561,Increment,01-01-2019
1052,1176,102634,Bonus,01-01-2020
1053,1176,91665,Increment,01-01-2021
1054,1176,88015,Bonus,01-01-2022
1055,1176,97449,Increment,01-01-2023
1056,1176,80042,Increment,01-01-2024
1057,1177,128031,Increment,01-01-2019
1058,1177,122214,Bonus,01-01-2020
1059,1177,110095,Bonus,01-01-2021
1060,1177,114978,Increment,01-01-2022
1061,1177,114060,Increment,01-01-2023
1062,1177,114835,Promotion,01-01-2024
1063,1178,118601,Increment,01-01-2019
1064,1178,117007,Increment,01-01-2020
1065,1178,119631,Promotion,01-01-2021
1066,1178,120693,Promotion,01-01-2022
1067,1178,114905,Promotion,01-01-2023
1068,1178,120690,Bonus,01-01-2024
1069,1179,75774,Bonus,01-01-2019
1070,1179,65809,Promotion,01-01-2020
1071,1179,58740,Bonus,01-01-2021
1072,1179,69749,Bonus,01-01-2022
1073,1179,77678,Increment,01-01-2023
1074,1179,68401,Promotion,01-01-2024
1075,1180,54879,Increment,01-01-2019
1076,1180,53361,Promotion,01-01-2020
1077,1180,39798,Promotion,01-01-2021
1078,1180,55447,Bonus,01-01-2022
1079,1180,53718,Promotion,01-01-2023
1080,1180,43494,Promotion,01-01-2024
1081,1181,69617,Bonus,01-01-2019
1082,1181,69199,Increment,01-01-2020
1083,1181,65965,Promotion,01-01-2021
1084,1181,68516,Promotion,01-01-2022
1085,1181,55665,Bonus,01-01-2023
1086,1181,67613,Promotion,01-01-2024
1087,1182,32176,Promotion,01-01-2019
1088,1182,30087,Promotion,01-01-2020
1089,1182,35359,Increment,01-01-2021
1090,1182,34208,Promotion,01-01-2022
1091,1182,40326,Increment,01-01-2023
1092,1182,47555,Bonus,01-01-2024
1093,1183,51327,Promotion,01-01-2019
1094,1183,35214,Increment,01-01-2020
1095,1183,32655,Promotion,01-01-2021
1096,1183,29999,Promotion,01-01-2022
1097,1183,33264,Increment,01-01-2023
1098,1183,36320,Bonus,01-01-2024
1099,1184,84151,Promotion,01-01-2019
1100,1184,88097,Bonus,01-01-2020
1101,1184,98559,Increment,01-01-2021
1102,1184,97384,Promotion,01-01-2022
1103,1184,99572,Increment,01-01-2023
1104,1184,94578,Increment,01-01-2024
1105,1185,116225,Increment,01-01-2019
1106,1185,109459,Bonus,01-01-2020
1107,1185,100147,Bonus,01-01-2021
1108,1185,110329,Bonus,01-01-2022
1109,1185,96742,Increment,01-01-2023
1110,1185,115199,Increment,01-01-2024
1111,1186,129882,Promotion,01-01-2019
1112,1186,118841,Promotion,01-01-2020
1113,1186,110070,Promotion,01-01-2021
1114,1186,130591,Increment,01-01-2022
1115,1186,128739,Increment,01-01-2023
1116,1186,118885,Promotion,01-01-2024
1117,1187,44736,Increment,01-01-2019
1118,1187,64816,Bonus,01-01-2020
1119,1187,51510,Increment,01-01-2021
1120,1187,50771,Bonus,01-01-2022
1121,1187,48556,Bonus,01-01-2023
1122,1187,48473,Bonus,01-01-2024
1123,1188,116545,Promotion,01-01-2019
1124,1188,111975,Increment,01-01-2020
1125,1188,111011,Bonus,01-01-2021
1126,1188,118240,Bonus,01-01-2022
1127,1188,103820,Promotion,01-01-2023
1128,1188,104168,Promotion,01-01-2024
1129,1189,72280,Promotion,01-01-2019
1130,1189,66819,Promotion,01-01-2020
1131,1189,66998,Promotion,01-01-2021
1132,1189,60526,Increment,01-01-2022
1133,1189,71743,Increment,01-01-2023
1134,1189,59816,Increment,01-01-2024
1135,1190,38331,Increment,01-01-2019
1136,1190,31142,Increment,01-01-2020
1137,1190,43816,Promotion,01-01-2021
1138,1190,32050,Promotion,01-01-2022
1139,1190,47075,Increment,01-01-2023
1140,1190,36265,Bonus,01-01-2024
1141,1191,70633,Bonus,01-01-2019
1142,1191,78537,Promotion,01-01-2020
1143,1191,77899,Increment,01-01-2021
1144,1191,78624,Promotion,01-01-2022
1145,1191,77640,Increment,01-01-2023
1146,1191,89629,Promotion,01-01-2024
1147,1192,99177,Bonus,01-01-2019
1148,1192,104256,Increment,01-01-2020
1149,1192,108023,Increment,01-01-2021
1150,1192,92532,Bonus,01-01-2022
1151,1192,106805,Increment,01-01-2023
1152,1192,104163,Increment,01-01-2024
1153,1193,125167,Promotion,01-01-2019
1154,1193,116598,Increment,01-01-2020
1155,1193,108760,Increment,01-01-2021
1156,1193,106856,Increment,01-01-2022
1157,1193,113092,Promotion,01-01-2023
1158,1193,109201,Increment,01-01-2024
1159,1194,122232,Increment,01-01-2019
1160,1194,121957,Increment,01-01-2020
1161,1194,130333,Promotion,01-01-2021
1162,1194,112602,Increment,01-01-2022
1163,1194,113932,Increment,01-01-2023
1164,1194,121345,Increment,01-01-2024
1165,1195,75359,Promotion,01-01-2019
1166,1195,86260,Promotion,01-01-2020
1167,1195,81994,Increment,01-01-2021
1168,1195,81230,Promotion,01-01-2022
1169,1195,68950,Bonus,01-01-2023
1170,1195,75286,Bonus,01-01-2024
1171,1196,104485,Increment,01-01-2019
1172,1196,106125,Promotion,01-01-2020
1173,1196,103387,Promotion,01-01-2021
1174,1196,103549,Promotion,01-01-2022
1175,1196,102940,Promotion,01-01-2023
1176,1196,122491,Promotion,01-01-2024
1177,1197,64204,Bonus,01-01-2019
1178,1197,61430,Increment,01-01-2020
1179,1197,69583,Promotion,01-01-2021
1180,1197,69182,Bonus,01-01-2022
1181,1197,72971,Promotion,01-01-2023
1182,1197,64578,Promotion,01-01-2024
1183,1198,93128,Promotion,01-01-2019
1184,1198,93448,Bonus,01-01-2020
1185,1198,98284,Bonus,01-01-2021
1186,1198,95340,Bonus,01-01-2022
1187,1198,84642,Promotion,01-01-2023
1188,1198,80313,Promotion,01-01-2024
1189,1199,60193,Bonus,01-01-2019
1190,1199,71520,Promotion,01-01-2020
1191,1199,61671,Increment,01-01-2021
1192,1199,59147,Promotion,01-01-2022
1193,1199,76751,Increment,01-01-2023
1194,1199,69344,Bonus,01-01-2024
1195,1200,113285,Increment,01-01-2019
1196,1200,127811,Bonus,01-01-2020
1197,1200,124012,Increment,01-01-2021
1198,1200,107736,Promotion,01-01-2022
1199,1200,128418,Promotion,01-01-2023
1200,1200,114444,Increment,01-01-2024
1201,1201,80873,Bonus,01-01-2019
1202,1201,71360,Promotion,01-01-2020
1203,1201,70733,Bonus,01-01-2021
1204,1201,87517,Increment,01-01-2022
1205,1201,90057,Bonus,01-01-2023
1206,1201,73690,Bonus,01-01-2024
1207,1202,113101,Bonus,01-01-2019
1208,1202,130500,Increment,01-01-2020
1209,1202,113009,Increment,01-01-2021
1210,1202,117384,Bonus,01-01-2022
1211,1202,117532,Bonus,01-01-2023
1212,1202,116149,Increment,01-01-2024
1213,1203,62870,Promotion,01-01-2019
1214,1203,52381,Bonus,01-01-2020
1215,1203,54336,Bonus,01-01-2021
1216,1203,67759,Increment,01-01-2022
1217,1203,60199,Bonus,01-01-2023
1218,1203,46190,Increment,01-01-2024
1219,1204,86196,Promotion,01-01-2019
1220,1204,81762,Bonus,01-01-2020
1221,1204,84502,Bonus,01-01-2021
1222,1204,87743,Promotion,01-01-2022
1223,1204,88963,Promotion,01-01-2023
1224,1204,93300,Increment,01-01-2024
1225,1205,89364,Promotion,01-01-2019
1226,1205,90319,Bonus,01-01-2020
1227,1205,76520,Bonus,01-01-2021
1228,1205,90536,Bonus,01-01-2022
1229,1205,67344,Increment,01-01-2023
1230,1205,87992,Promotion,01-01-2024
1231,1206,106151,Bonus,01-01-2019
1232,1206,89541,Bonus,01-01-2020
1233,1206,92036,Bonus,01-01-2021
1234,1206,85847,Promotion,01-01-2022
1235,1206,103995,Bonus,01-01-2023
1236,1206,92184,Increment,01-01-2024
1237,1207,51710,Promotion,01-01-2019
1238,1207,37086,Promotion,01-01-2020
1239,1207,54329,Increment,01-01-2021
1240,1207,53407,Increment,01-01-2022
1241,1207,36745,Increment,01-01-2023
1242,1207,48633,Bonus,01-01-2024
1243,1208,64268,Bonus,01-01-2019
1244,1208,59436,Increment,01-01-2020
1245,1208,56022,Bonus,01-01-2021
1246,1208,59102,Promotion,01-01-2022
1247,1208,71912,Increment,01-01-2023
